entity_type,entity_value,id_articles_nite,score
PER,Lloyd Greenfield,486,0.9997
ORG,Chiefs,486,0.996
PER,Ollie Hubbard,486,0.9997
PER,Donna Summers,486,0.9996
ORG,Chiefs,486,0.9961
PER,Jim Nunnelly,486,0.9998
PER,Jay Z,486,0.9984
ORG,Chiefs,486,0.9972
MISC,Holy Grail,486,0.6597
ORG,Chiefs,486,0.9971
PER,Ed West,486,0.9997
ORG,Chiefs,486,0.9975
PER,George Jefferson,487,0.9974
ORG,Chiefs,487,0.9946
MISC,Jeff,487,0.64
PER,Ersons,487,0.4464
ORG,Cbs,487,0.9957
PER,Norman Lear,487,0.9981
PER,Jeffersons,487,0.9699
LOC,Fifth Avenue,487,0.9831
LOC,East Side,487,0.9896
LOC,New York City,487,0.9991
PER,Jeffersons,487,0.9645
ORG,Chiefs,487,0.9943
MISC,Fantasy Island,487,0.8965
ORG,Chiefs,487,0.9969
ORG,Denver Broncos,487,0.998
ORG,Chargers,487,0.9991
ORG,Broncos,487,0.9986
ORG,Chiefs,487,0.9956
ORG,Chargers,487,0.9981
ORG,Chiefs,487,0.9909
ORG,Chiefs,487,0.9918
ORG,Chiefs,487,0.9942
ORG,Chiefs,487,0.9955
ORG,San Diego,487,0.7688
ORG,Chiefs,487,0.9937
PER,Jamaal Charles,487,0.9995
PER,Tamba Hali,487,0.999
PER,Derrick Johnson,487,0.9997
PER,Dwayne Bowe,487,0.9994
ORG,Chiefs,487,0.9956
MISC,Nfl Super Bowl,487,0.9965
PER,Carl Clark,487,0.9998
ORG,Chiefs,487,0.9964
PER,Paul Booker,487,0.9998
PER,Ike Gardner,487,0.9996
ORG,Chiefs,487,0.9972
ORG,Indianapolis Colts,487,0.998
LOC,Kansas City,487,0.9714
LOC,Fantasy Land,487,0.6822
ORG,Chiefs,487,0.9994
ORG,Colts,487,0.9987
MISC,Version,488,0.6676
MISC,Samuel,488,0.5402
MISC,Bible,488,0.9916
ORG,Chiefs,488,0.9991
ORG,Indianapolis Colts,488,0.9989
MISC,Philistines,488,0.7979
PER,Manning,488,0.9988
PER,Reggie Wayne,488,0.9997
LOC,Kansas City,488,0.9258
ORG,Kids R Us,488,0.9808
PER,David,488,0.8778
PER,Goliath,488,0.9096
LOC,Indianapolis,488,0.994
PER,David,488,0.985
ORG,Chiefs,488,0.9976
MISC,Afc,488,0.9915
PER,Hali,488,0.9988
PER,Mccluster,488,0.9972
PER,Johnson,488,0.9994
PER,Charles,488,0.9993
PER,Jones,488,0.9993
ORG,Chiefs,488,0.9987
ORG,Colts,488,0.9986
ORG,Jacksonville,488,0.9613
PER,Goliath,488,0.9736
PER,David,488,0.9875
PER,Charles Allen,488,0.9993
PER,Doc,488,0.9974
ORG,Chiefs,488,0.9971
PER,Goliath,488,0.9874
PER,David,488,0.9917
PER,Doc,488,0.9944
ORG,Chiefs,488,0.9986
ORG,Chiefs,488,0.9981
ORG,Apostle,488,0.912
PER,Paul Booker,488,0.9985
PER,Booker,488,0.998
ORG,Chiefs,488,0.9977
ORG,Chiefs,488,0.996
PER,Booker,488,0.9979
LOC,Peyton’S Place,488,0.6455
PER,Goliath,488,0.9896
ORG,Colts,488,0.9971
PER,Carl Clark,488,0.9978
PER,Carl,488,0.9989
ORG,Chiefs,488,0.9982
PER,Loyal Lloyd Greenfield,488,0.9976
PER,Lloyd,488,0.999
PER,Ikd,488,0.9986
PER,That Booker,488,0.9969
ORG,Chiefs,488,0.9985
ORG,Chiefs,488,0.9986
PER,Goliath,488,0.9933
ORG,Colts,488,0.9976
ORG,Chiefs,488,0.9982
ORG,Chiefs,488,0.9984
ORG,Colts,488,0.9965
PER,Ollie “Cnn” Hubbard,488,0.9542
PER,Ollie,488,0.9994
LOC,Indianapolis,488,0.9927
LOC,Ebenezer Ame Church,488,0.7906
PER,Ollie,488,0.9994
ORG,Chiefs,488,0.9988
ORG,Colts,488,0.9961
PER,Ollie,488,0.9994
ORG,Chiefs,488,0.9974
PER,Jim “Grand Dad,488,0.9757
PER,Nunnelly,488,0.9996
ORG,Chiefs,488,0.9985
ORG,Chiefs,488,0.9981
ORG,Chiefs,488,0.9989
ORG,Colts,488,0.9966
PER,Goliath,488,0.9952
ORG,Colts,488,0.9944
ORG,Chiefs,488,0.9971
PER,Ed “The Gee,488,0.986
PER,West,488,0.9474
ORG,Chiefs,488,0.9985
ORG,Colts,488,0.996
ORG,Chiefs,488,0.9986
ORG,Chiefs,488,0.9985
ORG,Colts,488,0.9976
ORG,Colts,488,0.9928
PER,Eric “Erica,488,0.9529
PER,S Dad,488,0.985
PER,Wesson,488,0.9997
PER,Eric,488,0.9996
ORG,Chiefs,488,0.998
PER,Lloyd Greenfield,489,0.9923
ORG,Kansas City Chiefs,489,0.9965
ORG,Chiefs,489,0.9982
ORG,Chiefs,489,0.998
ORG,Louis,489,0.9483
ORG,Tennessee,489,0.9816
ORG,Tampa Bay,489,0.9796
ORG,Dallas,489,0.921
LOC,Washington,489,0.669
PER,Charles Allen,489,0.8287
ORG,Chiefs,489,0.998
PER,Paul Booker,489,0.9998
ORG,Redskins,489,0.9974
PER,Carl Clark,489,0.9999
ORG,Redskins,489,0.9979
ORG,Redskins,489,0.9903
ORG,Chiefs,489,0.9914
PER,Bubba Cleaver,489,0.9996
ORG,Redskins,489,0.9978
ORG,Chiefs,489,0.9962
PER,Ike Gardner,489,0.9998
ORG,Redskins,489,0.9983
MISC,Indians,489,0.9592
ORG,Chiefs,489,0.7618
PER,Lloyd Greenfield,489,0.9996
ORG,Redskins,489,0.9983
ORG,Chiefs,489,0.9971
PER,Ollie Hubbard,489,0.9997
ORG,Redskins,489,0.9984
PER,Jim Nunnelly,489,0.9996
ORG,Chiefs,489,0.9986
ORG,Chiefs,489,0.9923
PER,Ed West,489,0.9993
ORG,Chiefs,489,0.9982
PER,Eric L. Wesson,489,0.8965
ORG,Washington,489,0.9194
LOC,Washington,489,0.5847
ORG,Chiefs,489,0.9614
ORG,Sports,489,0.6488
PER,Guy,489,0.6509
PER,Jim “Grand Dad,490,0.8754
PER,Nunnelly,490,0.9188
ORG,Philadelphia Eagles,490,0.9962
ORG,New England Patriots,490,0.975
ORG,Wdaf,490,0.9393
PER,Paul Booker Ike Gardner,490,0.9997
ORG,Chiefs,490,0.9987
ORG,Atlanta Falcons,490,0.9987
ORG,Chiefs,490,0.9983
ORG,Chiefs,490,0.9981
ORG,Chiefs,490,0.998
ORG,Chiefs,490,0.9983
ORG,Chiefs,490,0.9838
ORG,Chiefs,490,0.9941
PER,Vick,490,0.9967
PER,Charles Allen,490,0.9998
ORG,Eagles,490,0.994
PER,T.O,490,0.9887
PER,No Offense Paul Booker,490,0.8606
ORG,Eagles,490,0.9951
PER,T.O,490,0.9893
PER,Carl Clark,490,0.9998
ORG,New England,490,0.6196
PER,Brady,490,0.9223
ORG,Bunch,490,0.8901
PER,Bubba Cleaver,490,0.9996
ORG,New England,490,0.6846
MISC,Super Bowl,490,0.996
PER,Ike Gardner,490,0.9997
ORG,Eagles,490,0.9967
PER,T.0,490,0.9873
PER,Lloyd Greenfield,490,0.9998
ORG,New England,490,0.7795
MISC,Patriot,490,0.5347
ORG,Eagles,490,0.9279
PER,Ollie Hubbard,490,0.9997
ORG,Eagles,490,0.9952
PER,Jim Nunnelly,490,0.9997
ORG,New England,490,0.6696
MISC,2005 Patriot Act,490,0.9119
PER,Ed West,490,0.9994
ORG,New England,490,0.5846
PER,Brady,490,0.9994
PER,Donna Stewart,490,0.9997
ORG,Eagles,490,0.9964
PER,Eric L. Wesson,490,0.9951
ORG,New England,490,0.7259
PER,T.O,490,0.9892
PER,T.O,490,0.9915
PER,Tracy Allen,490,0.9998
ORG,New,490,0.6428
LOC,England,490,0.5316
MISC,Super Bowl,490,0.9724
PER,Ike,490,0.9996
PER,Booker,490,0.9996
PER,Tony Gonzalez,490,0.9997
ORG,Chiefs,490,0.998
MISC,All-Pro,490,0.9893
ORG,New England,490,0.6139
PER,Renee Gardner,490,0.9997
PER,Ike,490,0.9998
ORG,Patriots,490,0.9959
MISC,Super Bowl 22,490,0.9874
PER,Doug Williams,490,0.9995
MISC,Super Bowl,490,0.9955
ORG,Washington,490,0.8644
PER,John Elway,490,0.9988
ORG,Denver Broncos,490,0.993
PER,Doug,490,0.9996
LOC,New England,490,0.7124
PER,Rodney Harrison,490,0.9995
MISC,Nfl,490,0.9559
PER,Lloyd,490,0.9979
PER,Geneva Greenfield,490,0.9985
ORG,Monday Niters,490,0.5039
LOC,Birchwood,490,0.9754
MISC,Super Bowl,490,0.9941
PER,Lloyd,490,0.9989
PER,Geneva,490,0.9984
PER,Jim,491,0.9997
PER,Grand Dad,491,0.8195
PER,Nunnelly,491,0.9997
ORG,San Diego Chargers,491,0.9994
ORG,Kansas City Chiefs,491,0.9984
ORG,Kctv,491,0.9669
PER,Charles Allen,491,0.9998
PER,Paul Booker,491,0.9999
PER,Carl Clark,491,0.9998
PER,Bubba Cleaver,491,0.9998
PER,Ike Gardner,491,0.9998
PER,Lloyd Greenfield,491,0.9998
PER,Ollie Hubbard,491,0.9998
PER,Jim Nunnelly,491,0.9997
PER,Ed West,491,0.9998
ORG,Chiefs,492,0.8944
LOC,Juke,492,0.5616
ORG,House,492,0.4758
PER,Cleaver,492,0.9968
ORG,Chiefs,492,0.9952
MISC,Nfl,492,0.5123
ORG,Kansas City Public Schools,492,0.9931
ORG,Chiefs,492,0.9951
PER,Ray Rice,492,0.9994
MISC,Nfl,492,0.7364
ORG,Baltimore Ravens,492,0.999
PER,Rice,492,0.9985
ORG,Nfl,492,0.5584
LOC,Kansas City,492,0.88
PER,Jimmy Ray Hubbard,492,0.9994
ORG,Lincoln High School,492,0.9582
PER,Ike,492,0.9997
PER,Carl,492,0.9996
PER,Lloyd,492,0.9997
PER,Jeremiah Cameron,492,0.9997
MISC,English,492,0.9696
ORG,Lincoln,492,0.9545
PER,Cameron,492,0.9996
PER,Jimmy Ray Hubbard,492,0.9992
MISC,English,492,0.9705
ORG,University Of Chicago,492,0.9925
ORG,Michigan State University,492,0.9892
ORG,Kansas City Chiefs,492,0.9977
ORG,Chiefs,492,0.9983
ORG,Broncos,492,0.9975
PER,Jeremiah Cameron,492,0.9998
ORG,Chiefs,492,0.9981
ORG,Chiefs,492,0.9974
PER,Charles Allen,492,0.9998
ORG,Chiefs,492,0.9986
PER,Paul Booker,492,0.9999
ORG,Denver,492,0.8211
ORG,Denver,492,0.7775
PER,Carl Clark,492,0.9998
ORG,Denver,492,0.6781
PER,Ike Gardner,492,0.9996
ORG,Denver,492,0.6567
PER,Lloyd Greenfield,492,0.9997
ORG,Denver,492,0.803
PER,Ollie Hubbard,492,0.9998
ORG,Chiefs,492,0.9967
ORG,Chiefs,492,0.998
PER,Jim Nunnelly,492,0.9998
ORG,Denver,492,0.8845
PER,Ed West,492,0.9997
ORG,Denver,492,0.8012
PER,Bubba Cleaver,492,0.9993
PER,Much Manning,492,0.9978
ORG,Denver,492,0.6538
PER,Eric Wesson,492,0.9991
PER,Erica,492,0.9895
PER,E.J,492,0.9952
PER,Amanda,492,0.9929
PER,Bri,492,0.9984
PER,Dad,492,0.8837
ORG,Denver,492,0.5794
LOC,Denver,492,0.635
ORG,Monday Nit,493,0.5757
PER,Lisa Page,493,0.9938
ORG,Monday Niters,493,0.6764
MISC,Thanksgiving,493,0.9078
ORG,Chiefs,493,0.9966
ORG,Iter,493,0.4658
LOC,Seattle,493,0.5106
ORG,Kansas City,493,0.572
ORG,Arizona,493,0.8988
ORG,Chiefs,493,0.9982
ORG,Seahawks,493,0.9955
ORG,Chiefs,493,0.9983
ORG,Cleveland,493,0.7019
ORG,Chiefs,493,0.9984
PER,Charles Allen,493,0.9997
ORG,Chiefs,493,0.9968
PER,Jamaal Charles,493,0.9996
ORG,Chiefs,493,0.9975
PER,Paul Booker,493,0.9998
PER,Booker,493,0.9991
ORG,Chiefs,493,0.997
ORG,Chiefs,493,0.9969
PER,Dwayne Bowe,493,0.9996
ORG,Louisiana State,493,0.9415
PER,Paul,493,0.9992
LOC,Mount Pleasant,493,0.9675
ORG,Chiefs,493,0.9966
ORG,Seattle,493,0.9798
PER,Carl Clark,493,0.9999
ORG,Chiefs,493,0.9967
PER,Jamaal Charles,493,0.9997
MISC,All-Pro,493,0.931
PER,Brian Waters,493,0.9998
PER,Waters,493,0.9998
PER,Ike,493,0.9998
ORG,Seattle,493,0.9743
PER,Lloyd Greenfield,493,0.9998
PER,Lloyd,493,0.9997
PER,Dwayne Bowe,493,0.9997
PER,Bowe,493,0.9994
LOC,Arizona,493,0.5824
LOC,Denver,493,0.7831
PER,Lloyd,493,0.9995
ORG,Chiefs,493,0.9984
PER,Ollie Hubbard,493,0.9997
PER,Ollie,493,0.9995
PER,Sandra,493,0.9998
MISC,Thanksgiving,493,0.5246
PER,Karrington,493,0.9996
PER,Lloyd,493,0.9996
PER,Bowe,493,0.9995
MISC,All-Pro,493,0.9815
ORG,Chiefs,493,0.9975
MISC,West,493,0.8579
PER,Ollie,493,0.9992
ORG,Chiefs,493,0.998
PER,Jim Nunnelly,493,0.9998
ORG,Chiefs,493,0.9973
PER,Tamba Hali,493,0.9994
PER,Hali,493,0.9993
PER,Derrick Thomas,493,0.9996
PER,Neil Smith,493,0.9996
MISC,All-Pro,493,0.9642
PER,Grand Dad,493,0.8589
ORG,Call,493,0.9963
ORG,Carter Broadcast Group,493,0.9989
ORG,Swope Health Services,493,0.9984
PER,Hali,493,0.9991
ORG,Rockets,493,0.9839
ORG,Seattle,493,0.7455
ORG,Chiefs,493,0.9977
PER,Ed West,493,0.9997
ORG,Chiefs,493,0.9941
PER,Romeo Crennel,493,0.9995
ORG,Chiefs,493,0.9974
PER,Brandon Lloyd,494,0.9995
PER,Alicia Keys,494,0.999
ORG,Chiefs,494,0.9978
ORG,New England,494,0.9717
ORG,Houston Texans,494,0.9977
PER,Ed West,494,0.6811
ORG,Brady Bunch,494,0.9891
ORG,Texans,494,0.9983
PER,Brady,494,0.9995
LOC,Kansas City,494,0.6794
PER,Brandon Lloyd,494,0.9996
PER,Brandon,494,0.9994
LOC,Blue Springs,494,0.9179
ORG,University Of Illinois,494,0.9965
ORG,Denver Broncos,494,0.9981
ORG,St. Louis Rams,494,0.9865
ORG,New England Patriots,494,0.9978
MISC,Nfl,494,0.9797
PER,Alicia Keys,494,0.9988
ORG,Kansas City Chiefs,494,0.9975
ORG,Chiefs,494,0.9987
ORG,Chiefs,494,0.997
ORG,Chiefs,494,0.9976
PER,Robert Griffin Iii,494,0.9998
ORG,Georgy Burger,494,0.6389
PER,Tom Brady,494,0.9997
PER,Charles Kynard,494,0.9995
LOC,Blue Room,494,0.5761
PER,S Allen,494,0.9982
ORG,Chiefs,494,0.9992
PER,Paul Booker,494,0.9998
LOC,Muddville,494,0.9466
ORG,Raiders,494,0.9988
PER,Carl Clark,494,0.9999
ORG,Chiefs,494,0.9993
ORG,Raiders,494,0.9992
PER,Ike Gardner,494,0.9998
ORG,Chiefs,494,0.9993
LOC,Black Hole,494,0.9839
ORG,Raiders,494,0.9992
PER,Lloyd Greenfield,494,0.9997
ORG,Chiefs,494,0.9994
ORG,Raiders,494,0.9992
PER,Ollie Hubbard,494,0.9998
LOC,Ebenezer,494,0.9834
PER,Jim Nunnelly,494,0.9998
PER,Romeo,494,0.9972
ORG,Raiders,494,0.9988
PER,Ed West,494,0.9996
PER,Bowe,494,0.999
ORG,Raiders,494,0.999
ORG,Chiefs,495,0.9979
MISC,Afc West Division,495,0.9989
ORG,Chiefs,495,0.9982
ORG,Espn,495,0.9952
PER,Todd Haley,495,0.9996
ORG,Chiefs,495,0.9979
PER,Matt Cassel,495,0.9997
ORG,San Diego,495,0.7395
PER,Jamal Charles,495,0.9991
ORG,Cleveland,495,0.971
LOC,Cleveland,495,0.9893
PER,Charles Allen,495,0.9994
ORG,Chargers,495,0.9983
ORG,Chiefs,495,0.9987
ORG,Browns,495,0.9987
ORG,Apostle,495,0.7314
PER,Paul Booker,495,0.9978
ORG,Chiefs,495,0.9964
ORG,Chiefs,495,0.9963
ORG,Chiefs,495,0.9971
ORG,Cleveland,495,0.9458
PER,Cool Carl Clark,495,0.9044
PER,Booker,495,0.9992
PER,Carl,495,0.9994
ORG,Chiefs,495,0.9985
ORG,Browns,495,0.9985
ORG,Chiefs,495,0.9985
ORG,Chiefs,495,0.9984
PER,Emanuel Cleaver,495,0.9991
ORG,Chiefs,495,0.9972
ORG,Cleveland,495,0.9318
PER,Ike Gardner,495,0.9994
PER,Ike,495,0.9995
ORG,Chiefs,495,0.9974
ORG,Chiefs,495,0.9981
PER,Ike,495,0.9992
ORG,Cleveland,495,0.9882
ORG,Chiefs,495,0.998
PER,Ike,495,0.999
PER,Loyal Lloyd Greenfield,495,0.9069
ORG,San Diego,495,0.8397
PER,D West,495,0.9928
PER,Ed West,495,0.9994
ORG,Chiefs,495,0.9984
ORG,Chiefs,495,0.9982
PER,Crennel,495,0.892
ORG,Browns,495,0.9988
PER,Eric “Erica’S Dad,495,0.9499
PER,Wesson,495,0.9996
ORG,Chiefs,495,0.9878
ORG,Chiefs,495,0.9971
ORG,Cleveland,495,0.9001
PER,Booker,495,0.9964
PER,Ike,495,0.9971
ORG,Chiefs,495,0.9963
ORG,Chiefs,495,0.9954
ORG,Chiefs,495,0.9954
PER,Jim,496,0.9996
PER,Grand Dad,496,0.994
PER,Nunnelly,496,0.9996
PER,Charles Allen,496,0.9998
ORG,Chiefs,496,0.9984
PER,Paul Booker,496,0.9999
ORG,Patriots,496,0.9979
ORG,Chiefs,496,0.9954
PER,Carl Clark,496,0.9999
ORG,Patriots,496,0.9979
ORG,Chiefs,496,0.9964
PER,Bubba Cleaver,496,0.9996
ORG,Patroits,496,0.9973
PER,Kerry Loses,496,0.7671
ORG,Patroits,496,0.9944
PER,Ike Gardner,496,0.9997
ORG,Patriots,496,0.9973
PER,Lloyd Greenfield,496,0.9996
ORG,Chiefs,496,0.9979
PER,Ollie Hubbard,496,0.9996
ORG,Patriots,496,0.9972
PER,Jim Nunnelly,496,0.9996
ORG,Chiefs,496,0.9979
PER,Trent,496,0.999
PER,Kennison,496,0.9994
PER,Morton,496,0.9994
PER,Gonzales,496,0.9991
PER,Warfield Ed West,496,0.9989
ORG,Patriots,496,0.997
ORG,Chiefs,496,0.9973
ORG,Kansas City Chiefs,496,0.9952
ORG,New England Patriots,496,0.9939
ORG,Kmbc,496,0.9926
ORG,Chiefs,496,0.9987
ORG,New Orleans,496,0.6074
ORG,Chiefs,496,0.9963
ORG,Chiefs,496,0.9985
ORG,Chiefs,496,0.9983
MISC,Imitation Of Life,496,0.9982
MISC,One Eyed Jacks,496,0.9985
MISC,Godfather,496,0.9965
ORG,Chiefs,496,0.9975
MISC,Night Football,496,0.798
LOC,New Orleans,496,0.969
ORG,Chiefs,496,0.9983
ORG,Chiefs,496,0.9988
ORG,Baltimore,496,0.9916
ORG,Buffalo,496,0.9894
MISC,Super Bowl,496,0.998
LOC,Arrowhead,496,0.9872
PER,Jim,497,0.9996
PER,Grand Dad,497,0.9907
PER,Nunnelly,497,0.9994
PER,Paul Booker,497,0.9999
PER,Carl Clark,497,0.9998
ORG,Colts,497,0.9964
PER,Bubba Cleaver,497,0.9996
ORG,Indianapolis,497,0.9896
PER,Manning,497,0.9996
PER,Charles Allen,497,0.9999
PER,Ollie Hubbard,497,0.9998
PER,Jim Nunnelly,497,0.9995
ORG,Chiefs,497,0.9992
PER,Kennison,497,0.9997
PER,Johnson,497,0.9996
ORG,Colts,497,0.9864
PER,Ed West,497,0.9995
PER,Ike Gardner Lloyd Greenfield,497,0.9997
PER,Beyonce,497,0.9986
ORG,Chiefs,497,0.9981
ORG,Chiefs,497,0.9973
PER,Booker,497,0.9996
PER,Hubbard,497,0.9996
ORG,Chiefs,497,0.9946
ORG,Chiefs,497,0.998
PER,Tony Dungy,497,0.9997
ORG,Colts,497,0.997
PER,Cleaver,497,0.9994
PER,Ike,497,0.9997
ORG,Colts,497,0.9914
ORG,Chiefs,497,0.9967
ORG,Chiefs,497,0.998
ORG,Tennessee,497,0.9681
ORG,Denver,497,0.9726
ORG,Cincinnati,497,0.9788
ORG,Chiefs,497,0.998
PER,Herm,497,0.9885
ORG,Chiefs,497,0.9984
ORG,Colts,497,0.9959
ORG,Chiefs,497,0.9975
ORG,Chiefs,497,0.9982
PER,Larry Johnson,497,0.9997
ORG,Colts,497,0.9905
PER,Kennison,497,0.9997
ORG,Colts,497,0.9872
PER,Cleaver,497,0.9991
PER,Manning,497,0.999
PER,Harrison,497,0.9998
MISC,Nfl,497,0.9851
ORG,Chiefs,497,0.9983
ORG,Chiefs,497,0.9982
ORG,Indianapolis,497,0.976
PER,Beyonce,497,0.9986
MISC,African,500,0.6928
PER,Myla Banks,500,0.9992
ORG,Chiefs,500,0.9958
PER,Allen,500,0.9997
PER,Allen,500,0.9997
MISC,African,500,0.983
PER,Allen,500,0.9997
PER,Tee,500,0.9996
PER,Beverly,500,0.9988
ORG,A Team,500,0.9844
ORG,Chiefs,500,0.9988
ORG,Green Bay,500,0.9716
PER,Allen,500,0.9997
ORG,Chiefs,500,0.9989
ORG,Green Bay,500,0.9877
PER,Ike Gardner,500,0.9996
PER,Myla Banks,500,0.9994
LOC,Kansas City,500,0.7713
ORG,Missouri School District,500,0.8589
PER,Ike,500,0.9988
PER,Banks,500,0.9989
PER,Ike,500,0.9987
PER,Banks,500,0.9988
PER,Ike,500,0.9992
ORG,Chiefs,500,0.9972
ORG,Chiefs,500,0.999
ORG,Oakland,500,0.997
LOC,Arrowhead,500,0.9916
PER,Banks,500,0.9986
PER,Banks,500,0.9986
ORG,Chiefs,500,0.9979
ORG,Naacp,500,0.9896
PER,Banks,500,0.9983
PER,Paul,500,0.9998
PER,Booker,500,0.7714
PER,Booker,500,0.9995
ORG,Green Bay,500,0.9785
ORG,Chiefs,500,0.9985
ORG,Chiefs,500,0.9981
ORG,Green Bay,500,0.9804
ORG,Chiefs,500,0.9974
PER,Charles,500,0.9998
ORG,Chiefs,500,0.9985
PER,Paul “The Converted Apostle,500,0.9101
PER,Booker,500,0.9795
PER,Booker,500,0.9997
PER,Todd,500,0.9997
PER,Tyrant,500,0.9354
PER,Patti Labelle,500,0.9995
ORG,Chiefs,500,0.9975
PER,Booker,500,0.9996
ORG,Chiefs,500,0.9988
ORG,Oakland,500,0.9972
PER,Ike,500,0.9997
ORG,Chiefs,500,0.9969
PER,Lord,500,0.5994
ORG,Chiefs,500,0.9985
PER,Carl Clark,500,0.9997
PER,Carl,500,0.9992
ORG,Chiefs,500,0.9976
ORG,Green Bay,500,0.819
ORG,Chiefs,500,0.9971
PER,Aaron Rodgers,500,0.9994
PER,Carl,500,0.9996
PER,Booker,500,0.9997
ORG,Oakland,500,0.9972
PER,Congressman Cleaver,500,0.9377
PER,Cleaver,500,0.9978
LOC,Washington,500,0.9965
MISC,Republicans,500,0.9986
PER,Rev,500,0.5949
MISC,Republicans,500,0.9987
PER,Rev,500,0.9458
PER,Rev,500,0.9842
ORG,Chiefs,500,0.9973
ORG,Raiders,500,0.9985
ORG,Chiefs,500,0.9988
PER,Ike “Oldest Grench Alive,500,0.9277
PER,Gardner,500,0.9682
PER,Ike,500,0.9998
PER,Myla Banks,500,0.9997
PER,Haley,500,0.9997
ORG,Chiefs,500,0.9979
PER,Booker,500,0.9998
ORG,Chiefs,500,0.9924
ORG,Chiefs,500,0.9923
ORG,Oakland,500,0.9989
PER,Lloyd Greenfield,500,0.9996
PER,Lloyd,500,0.9994
ORG,Green Bay,500,0.8645
ORG,Chiefs,500,0.9973
ORG,Chiefs,500,0.9977
PER,Haley,500,0.8453
PER,Lloyd,500,0.9994
ORG,Chiefs,500,0.998
ORG,Chiefs,500,0.9985
PER,Ollie “Dr. Death,500,0.9529
PER,Hubbard,500,0.7761
PER,Haley,500,0.9998
PER,Crennell,500,0.9997
PER,Romeo,500,0.9993
ORG,Chiefs,500,0.9988
PER,Eric,500,0.9991
PER,Wesson,500,0.9994
ORG,Chiefs,500,0.9986
ORG,Miami,500,0.946
ORG,Green Bay,500,0.8894
ORG,Chiefs,500,0.999
ORG,Raiders,500,0.9988
PER,Romeo,500,0.9982
PER,Jim,501,0.8317
PER,Grand Dad,501,0.9939
PER,Nunnelly,501,0.9997
PER,Charles Allen,501,0.9998
ORG,Chiefs,501,0.9983
PER,Paul Booker,501,0.9999
ORG,Chiefs,501,0.9989
PER,Carl Clark,501,0.9999
ORG,Chiefs,501,0.999
PER,Bubba Cleaver,501,0.9997
ORG,Chiefs,501,0.9986
PER,Ike Gardner,501,0.9998
ORG,Chargers,501,0.9987
PER,God,501,0.9934
PER,Lloyd Greenfield,501,0.9998
ORG,Chiefs,501,0.9987
PER,Ollie Hubbard,501,0.9998
ORG,Chiefs,501,0.9987
PER,Jim Nunnelly,501,0.9997
ORG,Chiefs,501,0.9986
PER,Johnson,501,0.9996
PER,Thompson,501,0.9998
PER,Green,501,0.9998
PER,Brees,501,0.9997
ORG,Chargers,501,0.997
PER,Ed West,501,0.9997
ORG,Chargers,501,0.9983
ORG,Kansas City Chiefs,501,0.9984
ORG,San Diego Chargers,501,0.993
ORG,Kctv,501,0.9364
PER,Ed West,501,0.9996
ORG,Chiefs,501,0.9985
ORG,San Diego,501,0.9318
PER,Ed West,501,0.9994
ORG,Chiefs,501,0.9982
MISC,Bible,501,0.9887
PER,Jim,502,0.9996
PER,Grand Dad,502,0.994
PER,Nunnelly,502,0.9996
PER,Charles Allen,502,0.9998
ORG,Chiefs,502,0.9984
PER,Paul Booker,502,0.9999
ORG,Patriots,502,0.9979
ORG,Chiefs,502,0.9954
PER,Carl Clark,502,0.9999
ORG,Patriots,502,0.9979
ORG,Chiefs,502,0.9964
PER,Bubba Cleaver,502,0.9996
ORG,Patroits,502,0.9973
PER,Kerry Loses,502,0.7671
ORG,Patroits,502,0.9944
PER,Ike Gardner,502,0.9997
ORG,Patriots,502,0.9973
PER,Lloyd Greenfield,502,0.9996
ORG,Chiefs,502,0.9979
PER,Ollie Hubbard,502,0.9996
ORG,Patriots,502,0.9972
PER,Jim Nunnelly,502,0.9996
ORG,Chiefs,502,0.9979
PER,Trent,502,0.999
PER,Kennison,502,0.9994
PER,Morton,502,0.9994
PER,Gonzales,502,0.9991
PER,Warfield Ed West,502,0.9989
ORG,Patriots,502,0.997
ORG,Chiefs,502,0.9973
ORG,Kansas City Chiefs,502,0.9952
ORG,New England Patriots,502,0.9939
ORG,Kmbc,502,0.9926
ORG,Chiefs,502,0.9987
ORG,New Orleans,502,0.6074
ORG,Chiefs,502,0.9963
ORG,Chiefs,502,0.9985
ORG,Chiefs,502,0.9983
MISC,Imitation Of Life,502,0.9982
MISC,One Eyed Jacks,502,0.9985
MISC,Godfather,502,0.9965
ORG,Chiefs,502,0.9975
MISC,Night Football,502,0.798
LOC,New Orleans,502,0.969
ORG,Chiefs,502,0.9983
ORG,Chiefs,502,0.9988
ORG,Baltimore,502,0.9916
ORG,Buffalo,502,0.9894
MISC,Super Bowl,502,0.998
LOC,Arrowhead,502,0.9872
PER,Jim,503,0.9997
PER,Grand Dad,503,0.8376
PER,Nunnelly,503,0.9997
PER,Charles Allen,503,0.9998
ORG,Illinois,503,0.5714
ORG,Michigan State Illinois,503,0.9
PER,Paul Booker,503,0.9998
ORG,Illinois,503,0.6156
ORG,Michigan State Michigan State,503,0.9689
PER,Carl Clark,503,0.9999
LOC,Illinois,503,0.6288
ORG,North Carolina Illinois,503,0.837
PER,Bubba Cleaver,503,0.9998
LOC,Illinois,503,0.6718
ORG,North Carolina North Carolina,503,0.8308
PER,Ike Gardner,503,0.9998
ORG,Illinois,503,0.6146
ORG,North Carolina North Carolina,503,0.8039
